,State,scode,Year,Deaths,Population,waitingh,permith,rate_calculated,log_rate,scode_char,Region,Division,rate_other,log_other,rate_combined,log_everything,rate_all,rlong_guns,log_long,BRFSS,perc_rural,perc_hs,less_9th,Median_inc,perc_male,perc_white,u_rate,Delay,treatment,Post,treatmentvar
285,Nevada,32.0,2009.0,272,2684665,0.0,0.0,10.1,2.312535423847214,NV,West,Mountain,7.7,2.0412203288596382,18.7,2.928523523860541,11.0,0.9000000000000004,0.6418538861723949,0.390067702,0.093175839,29.3,6.4,44581,0.509469503,0.751598018,13.3,0,1,1,1
286,New Hampshire,33.0,2000.0,51,1235786,0.0,0.0,4.1,1.410986973710262,NH,Northeast,New England,5.1,1.62924053973028,10.5,2.3513752571634776,5.4,1.3000000000000007,0.8329091229351043,0.299884142,0.444658735,30.1,3.9,49467,0.491741289,0.96040172,2.6,0,1,0,0
287,New Hampshire,33.0,2001.0,61,1255517,0.0,0.0,4.9,1.589235205116581,NH,Northeast,New England,6.9,1.9315214116032138,13.2,2.580216829592325,6.3,1.3999999999999995,0.8754687373538997,0.299884142,0.444658735,30.1,3.9,49467,0.491741289,0.96040172,4.0,0,1,0,0
288,New Hampshire,33.0,2002.0,49,1269089,0.0,0.0,3.9,1.3609765531356006,NH,Northeast,New England,5.2,1.6486586255873816,10.4,2.341805806147327,5.2,1.3000000000000003,0.8329091229351041,0.299884142,0.444658735,30.1,3.9,49467,0.491741289,0.96040172,4.6,0,1,0,0
289,New Hampshire,33.0,2003.0,54,1279840,0.0,0.0,4.2,1.4350845252893227,NH,Northeast,New England,6.5,1.8718021769015913,12.3,2.509599262378372,5.9,1.7000000000000002,0.9932517730102834,0.299884142,0.444658735,30.1,3.9,49467,0.491741289,0.96040172,4.3,0,1,0,0
290,New Hampshire,33.0,2004.0,47,1290121,0.0,0.0,3.6,1.2809338454620642,NH,Northeast,New England,5.9,1.7749523509116738,10.3,2.33214389523559,4.4,0.8000000000000003,0.5877866649021192,0.299884142,0.444658735,30.1,3.9,49467,0.491741289,0.96040172,3.6,0,1,0,0
291,New Hampshire,33.0,2005.0,67,1298492,0.0,0.0,5.2,1.6486586255873816,NH,Northeast,New England,6.4,1.8562979903656263,12.5,2.5257286443082556,6.1,0.8999999999999995,0.6418538861723945,0.299884142,0.444658735,30.1,3.9,49467,0.491741289,0.96040172,3.6,0,1,0,0
292,New Hampshire,33.0,2006.0,56,1308389,0.0,0.0,4.3,1.4586150226995167,NH,Northeast,New England,6.3,1.840549633397487,11.5,2.4423470353692043,5.3,1.0,0.6931471805599453,0.299884142,0.444658735,30.1,3.9,49467,0.491741289,0.96040172,3.7,0,1,0,0
293,New Hampshire,33.0,2007.0,58,1312540,0.0,0.0,4.4,1.4816045409242156,NH,Northeast,New England,6.6,1.8870696490323797,12.0,2.4849066497880004,5.4,1.0,0.6931471805599453,0.299884142,0.444658735,30.1,3.9,49467,0.491741289,0.96040172,3.4,0,1,0,0
294,New Hampshire,33.0,2008.0,66,1315906,0.0,0.0,5.0,1.6094379124341003,NH,Northeast,New England,7.1,1.9600947840472698,13.6,2.6100697927420065,6.5,1.5,0.9162907318741551,0.299884142,0.444658735,30.1,3.9,49467,0.491741289,0.96040172,4.6,0,1,1,1
295,New Hampshire,33.0,2009.0,61,1316102,0.0,0.0,4.6,1.5260563034950492,NH,Northeast,New England,6.4,1.8562979903656263,12.6,2.533696813957432,6.2,1.6000000000000005,0.9555114450274366,0.299884142,0.444658735,30.1,3.9,49467,0.491741289,0.96040172,6.7,0,1,1,1
296,New Jersey,34.0,2000.0,128,8414350,1.0,1.0,1.5,0.4054651081081644,NJ,Northeast,Middle Atlantic,4.8,1.5686159179138452,6.6,1.8870696490323797,1.8,0.30000000000000004,0.26236426446749106,0.114084688,0.05320132,29.4,6.6,55146,0.485220249,0.72551118,3.7,1,0,0,0
297,New Jersey,34.0,2001.0,132,8492671,1.0,1.0,1.6,0.47000362924573563,NJ,Northeast,Middle Atlantic,5.0,1.6094379124341003,6.9,1.9315214116032138,2.0,0.3999999999999999,0.3364722366212129,0.114084688,0.05320132,29.4,6.6,55146,0.485220249,0.72551118,5.2,1,0,0,0
298,New Jersey,34.0,2002.0,143,8552643,1.0,1.0,1.7,0.5306282510621704,NJ,Northeast,Middle Atlantic,4.4,1.4816045409242156,6.5,1.8718021769015913,2.1,0.40000000000000013,0.336472236621213,0.114084688,0.05320132,29.4,6.6,55146,0.485220249,0.72551118,5.9,1,0,0,0
299,New Jersey,34.0,2003.0,155,8601402,1.0,1.0,1.8,0.5877866649021191,NJ,Northeast,Middle Atlantic,4.7,1.547562508716013,6.8,1.916922612182061,2.1,0.30000000000000004,0.26236426446749106,0.114084688,0.05320132,29.4,6.6,55146,0.485220249,0.72551118,5.5,1,0,0,0
300,New Jersey,34.0,2004.0,147,8634561,1.0,1.0,1.7,0.5306282510621704,NJ,Northeast,Middle Atlantic,4.8,1.5686159179138452,6.9,1.9315214116032138,2.1,0.40000000000000013,0.336472236621213,0.114084688,0.05320132,29.4,6.6,55146,0.485220249,0.72551118,4.4,1,0,0,0
301,New Jersey,34.0,2005.0,104,8651974,1.0,1.0,1.2,0.1823215567939546,NJ,Northeast,Middle Atlantic,4.6,1.5260563034950492,6.2,1.824549292051046,1.6,0.40000000000000013,0.336472236621213,0.114084688,0.05320132,29.4,6.6,55146,0.485220249,0.72551118,4.7,1,0,0,0
302,New Jersey,34.0,2006.0,135,8661679,1.0,1.0,1.6,0.47000362924573563,NJ,Northeast,Middle Atlantic,4.7,1.547562508716013,6.7,1.9021075263969205,2.0,0.3999999999999999,0.3364722366212129,0.114084688,0.05320132,29.4,6.6,55146,0.485220249,0.72551118,4.2,1,0,0,0
303,New Jersey,34.0,2007.0,131,8677885,1.0,1.0,1.5,0.4054651081081644,NJ,Northeast,Middle Atlantic,4.9,1.589235205116581,6.8,1.916922612182061,1.9,0.3999999999999999,0.3364722366212129,0.114084688,0.05320132,29.4,6.6,55146,0.485220249,0.72551118,4.5,1,0,0,0
304,New Jersey,34.0,2008.0,148,8711090,1.0,1.0,1.7,0.5306282510621704,NJ,Northeast,Middle Atlantic,5.0,1.6094379124341003,7.0,1.9459101490553132,2.0,0.30000000000000004,0.26236426446749106,0.114084688,0.05320132,29.4,6.6,55146,0.485220249,0.72551118,6.9,1,0,1,0
305,New Jersey,34.0,2009.0,134,8755602,1.0,1.0,1.5,0.4054651081081644,NJ,Northeast,Middle Atlantic,4.4,1.4816045409242156,6.3,1.840549633397487,2.0,0.5,0.4054651081081644,0.114084688,0.05320132,29.4,6.6,55146,0.485220249,0.72551118,9.9,1,0,1,0
306,New Mexico,35.0,2000.0,130,1819046,0.0,0.0,7.1,1.9600947840472698,NM,West,Mountain,8.4,2.128231705849268,18.0,2.8903717578961645,9.6,2.5,1.252762968495368,0.388218787,0.263158502,26.6,9.3,34133,0.491640673,0.667521877,5.0,0,1,0,0
307,New Mexico,35.0,2001.0,140,1831690,0.0,0.0,7.6,2.028148247292285,NM,West,Mountain,9.4,2.2407096892759584,19.7,2.9806186357439426,10.3,2.700000000000001,1.3083328196501791,0.388218787,0.263158502,26.6,9.3,34133,0.491640673,0.667521877,5.3,0,1,0,0
308,New Mexico,35.0,2002.0,159,1855309,0.0,0.0,8.6,2.151762203259462,NM,West,Mountain,7.4,2.0014800002101243,18.8,2.9338568698359038,11.4,2.8000000000000007,1.3350010667323402,0.388218787,0.263158502,26.6,9.3,34133,0.491640673,0.667521877,5.5,0,1,0,0
309,New Mexico,35.0,2003.0,164,1877574,0.0,0.0,8.7,2.163323025660538,NM,West,Mountain,6.9,1.9315214116032138,18.2,2.9014215940827497,11.2,2.5,1.252762968495368,0.388218787,0.263158502,26.6,9.3,34133,0.491640673,0.667521877,5.9,0,1,0,0
310,New Mexico,35.0,2004.0,153,1903808,0.0,0.0,8.0,2.0794415416798357,NM,West,Mountain,8.4,2.128231705849268,18.6,2.9231615807191558,10.3,2.3000000000000007,1.1939224684724348,0.388218787,0.263158502,26.6,9.3,34133,0.491640673,0.667521877,5.5,0,1,0,0
311,New Mexico,35.0,2005.0,130,1932274,0.0,0.0,6.7,1.9021075263969205,NM,West,Mountain,8.4,2.128231705849268,17.6,2.8678989020441064,9.2,2.499999999999999,1.2527629684953678,0.388218787,0.263158502,26.6,9.3,34133,0.491640673,0.667521877,4.7,0,1,0,0
312,New Mexico,35.0,2006.0,146,1962137,0.0,0.0,7.4,2.0014800002101243,NM,West,Mountain,8.1,2.0918640616783932,17.9,2.884800712846709,9.8,2.4000000000000004,1.2237754316221159,0.388218787,0.263158502,26.6,9.3,34133,0.491640673,0.667521877,3.8,0,1,0,0
313,New Mexico,35.0,2007.0,155,1990070,0.0,0.0,7.8,2.0541237336955462,NM,West,Mountain,10.7,2.3702437414678603,20.2,3.005682604407159,9.5,1.7000000000000002,0.9932517730102834,0.388218787,0.263158502,26.6,9.3,34133,0.491640673,0.667521877,3.7,0,1,0,0
314,New Mexico,35.0,2008.0,157,2010662,0.0,0.0,7.8,2.0541237336955462,NM,West,Mountain,11.0,2.3978952727983707,20.7,3.0301337002713233,9.7,1.8999999999999995,1.0647107369924282,0.388218787,0.263158502,26.6,9.3,34133,0.491640673,0.667521877,5.4,0,1,1,1
315,New Mexico,35.0,2009.0,151,2036802,0.0,0.0,7.4,2.0014800002101243,NM,West,Mountain,9.0,2.1972245773362196,18.4,2.91235066461494,9.4,2.0,1.0986122886681098,0.388218787,0.263158502,26.6,9.3,34133,0.491640673,0.667521877,7.6,0,1,1,1
316,New York,36.0,2000.0,342,18976457,0.0,1.0,1.8,0.5877866649021191,NY,Northeast,Middle Atlantic,3.6,1.2809338454620642,6.0,1.791759469228055,2.4,0.5999999999999999,0.47000362924573547,0.185761964,0.144313022,27.8,8.0,43393,0.482005044,0.679457129,4.3,1,0,0,0
317,New York,36.0,2001.0,352,19082838,0.0,1.0,1.8,0.5877866649021191,NY,Northeast,Middle Atlantic,4.2,1.4350845252893227,6.6,1.8870696490323797,2.4,0.5999999999999999,0.47000362924573547,0.185761964,0.144313022,27.8,8.0,43393,0.482005044,0.679457129,6.0,1,0,0,0
318,New York,36.0,2002.0,308,19137800,0.0,1.0,1.6,0.47000362924573563,NY,Northeast,Middle Atlantic,4.3,1.4586150226995167,6.4,1.8562979903656263,2.1,0.5,0.4054651081081644,0.185761964,0.144313022,27.8,8.0,43393,0.482005044,0.679457129,6.2,1,0,0,0
319,New York,36.0,2003.0,315,19175939,0.0,1.0,1.6,0.47000362924573563,NY,Northeast,Middle Atlantic,3.9,1.3609765531356006,6.1,1.8082887711792655,2.1,0.5,0.4054651081081644,0.185761964,0.144313022,27.8,8.0,43393,0.482005044,0.679457129,6.3,1,0,0,0
320,New York,36.0,2004.0,289,19171567,0.0,1.0,1.5,0.4054651081081644,NY,Northeast,Middle Atlantic,4.1,1.410986973710262,6.2,1.824549292051046,2.1,0.6000000000000001,0.47000362924573563,0.185761964,0.144313022,27.8,8.0,43393,0.482005044,0.679457129,5.2,1,0,0,0
321,New York,36.0,2005.0,340,19132610,0.0,1.0,1.8,0.5877866649021191,NY,Northeast,Middle Atlantic,3.8,1.33500106673234,6.2,1.824549292051046,2.4,0.5999999999999999,0.47000362924573547,0.185761964,0.144313022,27.8,8.0,43393,0.482005044,0.679457129,4.9,1,0,0,0
322,New York,36.0,2006.0,311,19104631,0.0,1.0,1.6,0.47000362924573563,NY,Northeast,Middle Atlantic,4.8,1.5686159179138452,6.9,1.9315214116032138,2.2,0.6000000000000001,0.47000362924573563,0.185761964,0.144313022,27.8,8.0,43393,0.482005044,0.679457129,4.2,1,0,0,0
323,New York,36.0,2007.0,324,19132335,0.0,1.0,1.7,0.5306282510621704,NY,Northeast,Middle Atlantic,5.0,1.6094379124341003,7.3,1.9878743481543455,2.3,0.5999999999999999,0.47000362924573547,0.185761964,0.144313022,27.8,8.0,43393,0.482005044,0.679457129,4.7,1,0,0,0
324,New York,36.0,2008.0,323,19212436,0.0,1.0,1.7,0.5306282510621704,NY,Northeast,Middle Atlantic,5.1,1.62924053973028,7.3,1.9878743481543455,2.2,0.5000000000000002,0.40546510810816455,0.185761964,0.144313022,27.8,8.0,43393,0.482005044,0.679457129,6.7,1,0,1,0
325,New York,36.0,2009.0,297,19307066,0.0,1.0,1.5,0.4054651081081644,NY,Northeast,Middle Atlantic,5.1,1.62924053973028,7.3,1.9878743481543455,2.2,0.7000000000000002,0.5306282510621705,0.185761964,0.144313022,27.8,8.0,43393,0.482005044,0.679457129,9.0,1,0,1,0
326,North Carolina,37.0,2000.0,565,8049313,0.0,1.0,7.0,1.9459101490553132,NC,South,South Atlantic,4.3,1.4586150226995167,12.1,2.4932054526026954,7.7,0.7000000000000002,0.5306282510621705,0.40784309,0.409545384,28.4,7.8,39184,0.489817578,0.721136822,4.2,1,0,0,0
327,North Carolina,37.0,2001.0,572,8210122,0.0,1.0,7.0,1.9459101490553132,NC,South,South Atlantic,4.4,1.4816045409242156,12.1,2.4932054526026954,7.7,0.7000000000000002,0.5306282510621705,0.40784309,0.409545384,28.4,7.8,39184,0.489817578,0.721136822,7.1,1,0,0,0
328,North Carolina,37.0,2002.0,566,8326201,0.0,1.0,6.8,1.916922612182061,NC,South,South Atlantic,4.3,1.4586150226995167,11.8,2.468099531471619,7.6,0.7999999999999998,0.587786664902119,0.40784309,0.409545384,28.4,7.8,39184,0.489817578,0.721136822,6.8,1,0,0,0
329,North Carolina,37.0,2003.0,557,8422501,0.0,1.0,6.6,1.8870696490323797,NC,South,South Atlantic,4.0,1.3862943611198906,11.3,2.424802725718295,7.3,0.7000000000000002,0.5306282510621705,0.40784309,0.409545384,28.4,7.8,39184,0.489817578,0.721136822,6.3,1,0,0,0
330,North Carolina,37.0,2004.0,549,8553152,0.0,1.0,6.4,1.8562979903656263,NC,South,South Atlantic,4.9,1.589235205116581,12.0,2.4849066497880004,7.1,0.6999999999999993,0.5306282510621699,0.40784309,0.409545384,28.4,7.8,39184,0.489817578,0.721136822,5.7,1,0,0,0
331,North Carolina,37.0,2005.0,572,8705407,0.0,1.0,6.6,1.8870696490323797,NC,South,South Atlantic,4.3,1.4586150226995167,11.6,2.451005098112319,7.3,0.7000000000000002,0.5306282510621705,0.40784309,0.409545384,28.4,7.8,39184,0.489817578,0.721136822,5.3,1,0,0,0
332,North Carolina,37.0,2006.0,610,8917270,0.0,1.0,6.8,1.916922612182061,NC,South,South Atlantic,4.9,1.589235205116581,12.3,2.509599262378372,7.4,0.6000000000000005,0.4700036292457359,0.40784309,0.409545384,28.4,7.8,39184,0.489817578,0.721136822,5.1,1,0,0,0
333,North Carolina,37.0,2007.0,570,9118037,0.0,1.0,6.3,1.840549633397487,NC,South,South Atlantic,5.1,1.62924053973028,11.8,2.468099531471619,6.7,0.40000000000000036,0.33647223662121317,0.40784309,0.409545384,28.4,7.8,39184,0.489817578,0.721136822,5.3,1,0,0,0
334,North Carolina,37.0,2008.0,623,9309449,0.0,1.0,6.7,1.9021075263969205,NC,South,South Atlantic,5.3,1.667706820558076,12.5,2.5257286443082556,7.2,0.5,0.4054651081081644,0.40784309,0.409545384,28.4,7.8,39184,0.489817578,0.721136822,9.6,1,0,1,0
335,North Carolina,37.0,2009.0,629,9449566,0.0,1.0,6.7,1.9021075263969205,NC,South,South Atlantic,5.2,1.6486586255873816,12.4,2.517696472610991,7.2,0.5,0.4054651081081644,0.40784309,0.409545384,28.4,7.8,39184,0.489817578,0.721136822,11.1,1,0,1,0
336,North Dakota,38.0,2000.0,19,642200,0.0,0.0,3.0,1.0986122886681098,ND,Midwest,West North Central,5.1,1.62924053973028,10.6,2.3608540011180215,5.5,2.5,1.252762968495368,0.553665012,0.460146991,27.9,8.7,34604,0.499103083,0.923670196,2.8,0,1,0,0
337,North Dakota,38.0,2001.0,20,639062,0.0,0.0,3.1,1.1314021114911006,ND,Midwest,West North Central,5.9,1.7749523509116738,12.4,2.517696472610991,6.4,3.3000000000000003,1.458615022699517,0.553665012,0.460146991,27.9,8.7,34604,0.499103083,0.923670196,3.1,0,1,0,0
338,North Dakota,38.0,2002.0,37,638168,0.0,0.0,5.8,1.7578579175523736,ND,Midwest,West North Central,6.0,1.791759469228055,14.3,2.6602595372658615,8.3,2.500000000000001,1.2527629684953683,0.553665012,0.460146991,27.9,8.7,34604,0.499103083,0.923670196,3.4,0,1,0,0
339,North Dakota,38.0,2003.0,26,638817,0.0,0.0,4.1,1.410986973710262,ND,Midwest,West North Central,6.3,1.840549633397487,12.7,2.5416019934645457,6.4,2.3000000000000007,1.1939224684724348,0.553665012,0.460146991,27.9,8.7,34604,0.499103083,0.923670196,3.4,0,1,0,0
340,North Dakota,38.0,2004.0,23,644705,0.0,0.0,3.6,1.2809338454620642,ND,Midwest,West North Central,5.0,1.6094379124341003,11.3,2.424802725718295,6.4,2.8000000000000003,1.3350010667323402,0.553665012,0.460146991,27.9,8.7,34604,0.499103083,0.923670196,3.4,0,1,0,0
341,North Dakota,38.0,2005.0,33,646089,0.0,0.0,5.1,1.62924053973028,ND,Midwest,West North Central,5.6,1.7227665977411035,14.2,2.653241964607215,8.7,3.5999999999999996,1.5260563034950492,0.553665012,0.460146991,27.9,8.7,34604,0.499103083,0.923670196,3.2,0,1,0,0
342,North Dakota,38.0,2006.0,21,649422,0.0,0.0,3.2,1.1631508098056809,ND,Midwest,West North Central,7.5,2.0149030205422647,13.9,2.631888840136646,6.3,3.0999999999999996,1.410986973710262,0.553665012,0.460146991,27.9,8.7,34604,0.499103083,0.923670196,3.1,0,1,0,0
343,North Dakota,38.0,2007.0,31,652822,0.0,0.0,4.7,1.547562508716013,ND,Midwest,West North Central,7.0,1.9459101490553132,14.6,2.681021528714291,7.5,2.8,1.33500106673234,0.553665012,0.460146991,27.9,8.7,34604,0.499103083,0.923670196,3.0,0,1,0,0
344,North Dakota,38.0,2008.0,29,657569,0.0,0.0,4.4,1.4816045409242156,ND,Midwest,West North Central,4.7,1.547562508716013,13.1,2.5726122302071057,8.4,4.0,1.6094379124341003,0.553665012,0.460146991,27.9,8.7,34604,0.499103083,0.923670196,3.6,0,1,1,1
345,North Dakota,38.0,2009.0,27,664968,0.0,0.0,4.1,1.410986973710262,ND,Midwest,West North Central,6.0,1.791759469228055,13.5,2.6026896854443837,7.5,3.4000000000000004,1.4816045409242156,0.553665012,0.460146991,27.9,8.7,34604,0.499103083,0.923670196,3.9,0,1,1,1
346,Ohio,39.0,2000.0,510,11353140,0.0,0.0,4.5,1.5040773967762742,OH,Midwest,East North Central,4.4,1.4816045409242156,9.6,2.2617630984737906,5.1,0.5999999999999996,0.47000362924573535,0.300320643,0.210663027,36.1,4.5,40956,0.485527528,0.849584608,3.9,0,1,0,0
347,Ohio,39.0,2001.0,590,11387404,0.0,0.0,5.2,1.6486586255873816,OH,Midwest,East North Central,4.8,1.5686159179138452,10.7,2.3702437414678603,5.9,0.7000000000000002,0.5306282510621705,0.300320643,0.210663027,36.1,4.5,40956,0.485527528,0.849584608,5.4,0,1,0,0
348,Ohio,39.0,2002.0,587,11407889,0.0,0.0,5.1,1.62924053973028,OH,Midwest,East North Central,5.3,1.667706820558076,11.3,2.424802725718295,5.9,0.8000000000000007,0.5877866649021194,0.300320643,0.210663027,36.1,4.5,40956,0.485527528,0.849584608,5.9,0,1,0,0
349,Ohio,39.0,2003.0,500,11434788,0.0,0.0,4.4,1.4816045409242156,OH,Midwest,East North Central,4.4,1.4816045409242156,9.4,2.2407096892759584,5.0,0.5999999999999996,0.47000362924573535,0.300320643,0.210663027,36.1,4.5,40956,0.485527528,0.849584608,6.1,0,1,0,0
350,Ohio,39.0,2004.0,574,11452251,0.0,0.0,5.0,1.6094379124341003,OH,Midwest,East North Central,5.8,1.7578579175523736,11.5,2.4423470353692043,5.7,0.7000000000000002,0.5306282510621705,0.300320643,0.210663027,36.1,4.5,40956,0.485527528,0.849584608,6.4,0,1,0,0
351,Ohio,39.0,2005.0,571,11463320,0.0,0.0,5.0,1.6094379124341003,OH,Midwest,East North Central,5.9,1.7749523509116738,11.7,2.4595888418037104,5.8,0.7999999999999998,0.587786664902119,0.300320643,0.210663027,36.1,4.5,40956,0.485527528,0.849584608,5.6,0,1,0,0
352,Ohio,39.0,2006.0,551,11481213,0.0,0.0,4.8,1.5686159179138452,OH,Midwest,East North Central,6.0,1.791759469228055,11.5,2.4423470353692043,5.5,0.7000000000000002,0.5306282510621705,0.300320643,0.210663027,36.1,4.5,40956,0.485527528,0.849584608,5.4,0,1,0,0
353,Ohio,39.0,2007.0,575,11500468,0.0,0.0,5.0,1.6094379124341003,OH,Midwest,East North Central,5.5,1.7047480922384253,11.2,2.4159137783010487,5.7,0.7000000000000002,0.5306282510621705,0.300320643,0.210663027,36.1,4.5,40956,0.485527528,0.849584608,5.7,0,1,0,0
354,Ohio,39.0,2008.0,602,11515391,0.0,0.0,5.2,1.6486586255873816,OH,Midwest,East North Central,6.3,1.840549633397487,12.2,2.501435951739211,5.9,0.7000000000000002,0.5306282510621705,0.300320643,0.210663027,36.1,4.5,40956,0.485527528,0.849584608,8.1,0,1,1,1
355,Ohio,39.0,2009.0,510,11528896,0.0,0.0,4.4,1.4816045409242156,OH,Midwest,East North Central,5.1,1.62924053973028,10.2,2.322387720290225,5.1,0.6999999999999993,0.5306282510621699,0.300320643,0.210663027,36.1,4.5,40956,0.485527528,0.849584608,11.1,0,1,1,1
356,Oklahoma,40.0,2000.0,268,3450654,0.0,0.0,7.8,2.0541237336955462,OK,South,West South Central,5.7,1.7404661748405046,14.4,2.667228206581955,8.7,0.8999999999999995,0.6418538861723945,0.480446839,0.349478341,31.5,6.1,33400,0.491470602,0.761720532,2.9,0,1,0,0
357,Oklahoma,40.0,2001.0,297,3467100,0.0,0.0,8.6,2.151762203259462,OK,South,West South Central,5.3,1.667706820558076,14.9,2.7013612129514133,9.6,1.0,0.6931471805599453,0.480446839,0.349478341,31.5,6.1,33400,0.491470602,0.761720532,4.5,0,1,0,0
358,Oklahoma,40.0,2002.0,258,3489080,0.0,0.0,7.4,2.0014800002101243,OK,South,West South Central,5.4,1.6863989535702288,14.4,2.667228206581955,8.9,1.5,0.9162907318741551,0.480446839,0.349478341,31.5,6.1,33400,0.491470602,0.761720532,4.9,0,1,0,0
359,Oklahoma,40.0,2003.0,235,3504892,0.0,0.0,6.7,1.9021075263969205,OK,South,West South Central,5.5,1.7047480922384253,13.6,2.6100697927420065,8.0,1.2999999999999998,0.8329091229351039,0.480446839,0.349478341,31.5,6.1,33400,0.491470602,0.761720532,5.1,0,1,0,0
360,Oklahoma,40.0,2004.0,257,3525233,0.0,0.0,7.3,1.9878743481543455,OK,South,West South Central,5.5,1.7047480922384253,14.3,2.6602595372658615,8.9,1.6000000000000005,0.9555114450274366,0.480446839,0.349478341,31.5,6.1,33400,0.491470602,0.761720532,4.5,0,1,0,0
361,Oklahoma,40.0,2005.0,242,3548597,0.0,0.0,6.8,1.916922612182061,OK,South,West South Central,5.9,1.7749523509116738,14.5,2.6741486494265287,8.5,1.7000000000000002,0.9932517730102834,0.480446839,0.349478341,31.5,6.1,33400,0.491470602,0.761720532,4.1,0,1,0,0
362,Oklahoma,40.0,2006.0,240,3594090,0.0,0.0,6.7,1.9021075263969205,OK,South,West South Central,6.1,1.8082887711792655,14.9,2.7013612129514133,8.7,1.9999999999999991,1.0986122886681093,0.480446839,0.349478341,31.5,6.1,33400,0.491470602,0.761720532,4.1,0,1,0,0
363,Oklahoma,40.0,2007.0,250,3634349,0.0,0.0,6.9,1.9315214116032138,OK,South,West South Central,5.9,1.7749523509116738,14.6,2.681021528714291,8.7,1.799999999999999,1.029619417181158,0.480446839,0.349478341,31.5,6.1,33400,0.491470602,0.761720532,3.6,0,1,0,0
364,Oklahoma,40.0,2008.0,267,3668976,0.0,0.0,7.3,1.9878743481543455,OK,South,West South Central,6.2,1.824549292051046,15.6,2.747270914255491,9.4,2.1000000000000005,1.1314021114911008,0.480446839,0.349478341,31.5,6.1,33400,0.491470602,0.761720532,4.7,0,1,1,1
365,Oklahoma,40.0,2009.0,263,3717572,0.0,0.0,7.1,1.9600947840472698,OK,South,West South Central,5.5,1.7047480922384253,15.2,2.7212954278522306,9.8,2.700000000000001,1.3083328196501791,0.480446839,0.349478341,31.5,6.1,33400,0.491470602,0.761720532,7.0,0,1,1,1
366,Oregon,41.0,2000.0,230,3421399,0.0,0.0,6.7,1.9021075263969205,OR,West,Pacific,5.6,1.7227665977411035,14.4,2.667228206581955,8.8,2.1000000000000005,1.1314021114911008,0.390742331,0.22105253,26.3,5.0,40916,0.495864411,0.865617544,5.2,0,1,0,0
367,Oregon,41.0,2001.0,203,3467937,0.0,0.0,5.9,1.7749523509116738,OR,West,Pacific,6.4,1.8562979903656263,14.5,2.6741486494265287,8.1,2.1999999999999993,1.1631508098056806,0.390742331,0.22105253,26.3,5.0,40916,0.495864411,0.865617544,7.8,0,1,0,0
368,Oregon,41.0,2002.0,198,3513424,0.0,0.0,5.6,1.7227665977411035,OR,West,Pacific,6.4,1.8562979903656263,14.7,2.6878474937846906,8.3,2.700000000000001,1.3083328196501791,0.390742331,0.22105253,26.3,5.0,40916,0.495864411,0.865617544,7.5,0,1,0,0
369,Oregon,41.0,2003.0,263,3547376,0.0,0.0,7.4,2.0014800002101243,OR,West,Pacific,7.3,1.9878743481543455,16.7,2.8154087194227095,9.3,1.9000000000000004,1.0647107369924285,0.390742331,0.22105253,26.3,5.0,40916,0.495864411,0.865617544,7.7,0,1,0,0
370,Oregon,41.0,2004.0,219,3569463,0.0,0.0,6.1,1.8082887711792655,OR,West,Pacific,7.1,1.9600947840472698,15.5,2.740840023925201,8.4,2.3000000000000007,1.1939224684724348,0.390742331,0.22105253,26.3,5.0,40916,0.495864411,0.865617544,6.8,0,1,0,0
371,Oregon,41.0,2005.0,230,3613202,0.0,0.0,6.4,1.8562979903656263,OR,West,Pacific,6.6,1.8870696490323797,15.5,2.740840023925201,8.8,2.4000000000000004,1.2237754316221159,0.390742331,0.22105253,26.3,5.0,40916,0.495864411,0.865617544,5.8,0,1,0,0
372,Oregon,41.0,2006.0,229,3670883,0.0,0.0,6.2,1.824549292051046,OR,West,Pacific,7.3,1.9878743481543455,15.7,2.7536607123542622,8.4,2.2,1.1631508098056809,0.390742331,0.22105253,26.3,5.0,40916,0.495864411,0.865617544,5.2,0,1,0,0
373,Oregon,41.0,2007.0,243,3722417,0.0,0.0,6.5,1.8718021769015913,OR,West,Pacific,7.1,1.9600947840472698,15.8,2.760009940032921,8.8,2.3000000000000007,1.1939224684724348,0.390742331,0.22105253,26.3,5.0,40916,0.495864411,0.865617544,5.2,0,1,0,0
374,Oregon,41.0,2008.0,232,3768748,0.0,0.0,6.2,1.824549292051046,OR,West,Pacific,6.7,1.9021075263969205,15.2,2.7212954278522306,8.5,2.3,1.1939224684724346,0.390742331,0.22105253,26.3,5.0,40916,0.495864411,0.865617544,8.9,0,1,1,1
375,Oregon,41.0,2009.0,266,3808600,0.0,0.0,7.0,1.9459101490553132,OR,West,Pacific,7.8,2.0541237336955462,16.9,2.8273136219290276,9.1,2.0999999999999996,1.1314021114911004,0.390742331,0.22105253,26.3,5.0,40916,0.495864411,0.865617544,10.7,0,1,1,1
376,Pennsylvania,42.0,2000.0,670,12281054,1.0,0.0,5.5,1.7047480922384253,PA,Northeast,Middle Atlantic,4.9,1.589235205116581,11.0,2.3978952727983707,6.2,0.7000000000000002,0.5306282510621705,0.349114548,0.23577218,38.1,5.5,40106,0.482830138,0.853689187,4.3,1,0,0,0
